rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/entropy_loss,train/n_updates,train/explained_variance,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/clip_fraction,train/value_loss,train/loss,train/clip_range,curriculum/stage,curriculum/preferred_eval_mode,curriculum/grid_size,train/ent_coef,curriculum/stage_timesteps,curriculum/max_steps,train/stage_learning_rate,curriculum/obs_quantity,eval/full_coverage_rate,eval/std_reward,eval/mean_reward,eval/mean_ep_length,eval/stage_timesteps,eval/stage,eval/deterministic,eval/std_ep_length,eval/promotion_max_mean_length,eval/coverage_promotion_passed,eval/promotion_min_mean_reward,eval/promotion_full_coverage_rate,eval/deterministic_quality_passed,eval/mode_gap,eval/stochastic_quality_passed,eval/stochastic_full_coverage_rate,eval/diagnostic_full_coverage_rate,eval/deterministic_promotion_floor,eval/quality_promotion_passed,eval/promotion_passed,eval/deterministic_full_coverage_rate
7.4653754234313965,35.62,212480,815,15,47,-0.4197152405977249,294,0.7343169450759888,0.004485815018415451,7e-05,0.005775413,0.078125,0.13308753836899995,0.28327569365501404,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.288158416748047,39.32,215040,825,16,49,-0.39596200248469476,296,0.7057367563247681,0.00846949438362018,7e-05,0.017403567,0.10495923913043478,0.11842312736679679,0.056187570095062256,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.374221324920654,37.43,217600,836,17,52,-0.42827729218535954,297,0.7048184871673584,0.006208514587746726,7e-05,0.0075130695,0.1115451388888889,0.1704703699797392,0.0505407378077507,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.519692897796631,35.54,220160,850,18,54,-0.39517486840486526,298,0.7680984139442444,0.004377594799734652,7e-05,0.008139218,0.1123046875,0.10976961685810238,0.15408466756343842,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.361266613006592,40.43,222720,867,19,56,-0.4073913501841681,299,0.6562891006469727,0.01621349129293646,7e-05,0.015281071,0.15569196428571427,0.1504654445286308,0.4850395917892456,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.372005462646484,38.49,225280,838,20,61,-0.4132119721554695,302,0.6871456503868103,0.0027193225365369877,7e-05,0.016644662,0.13264627659574468,0.1081439271727775,0.05034149810671806,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.388477956255277,303,0.6183266043663025,0.0043638596932093305,7e-05,0.010801771,0.11979166666666667,0.07594430198272069,0.10226763039827347,0.15,,,,,,,,,1.0,0.5797718746009742,7.452920262813568,35.78,204800,1,0,18.15355612545377,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.97,2.950728985542784,7.093426022529602,36.03,204800,1,1,29.98548148687961,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,204800,1,,,32.5,1,6.75,1.0,0,0.030000000000000027,0,1.0,1.0,0.0,0,1,0.97
,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2557362294214011,7.525414528846741,34.81,204800,1,0,10.285616170166957,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.96,2.103934660968404,7.201698701381684,37.43,204800,1,1,33.955634289466595,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,204800,1,,,32.5,1,6.75,1.0,0,0.040000000000000036,0,1.0,1.0,0.0,0,1,0.96
,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.40670246639588503,7.501062321662903,33.79,204800,1,0,12.115523100551624,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.94,3.6823937755315117,6.730471229553222,41.23,204800,1,1,40.791875416558135,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,204800,1,,,32.5,1,6.75,1.0,0,0.06000000000000005,0,1.0,1.0,0.0,0,1,0.94
7.313800811767578,47.57,227840,2102,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.060288906097412,65.07,230400,1894,2,2,-0.5663159787654877,304,0.35163354873657227,0.018738717772066593,3.5e-05,0.03840091,0.19140625,3.140509009361267,1.709444522857666,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.65963077545166,92.47,232960,1030,3,7,-0.5170762780166808,307,0.3449971675872803,0.006421373491840703,3.5e-05,0.02169973,0.18061755952380953,0.877300000084298,0.07670155167579651,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.542296886444092,105.36,235520,983,4,10,-0.5055652360121409,309,0.1565343141555786,0.004324374010875111,3.5e-05,0.03803218,0.08928571428571429,1.7888825500295276,0.6124298572540283,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.164047718048096,128.61,238080,618,5,20,-0.4869560346007347,314,0.297424852848053,0.00014781152829527856,3.5e-05,0.004755468,0.141171875,1.0229934582486748,0.2948648929595947,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.8693928718566895,146.05,240640,471,6,32,-0.5042001023888588,319,0.3799317479133606,0.0006174404267221689,3.5e-05,0.0057915086,0.140546875,1.0367417610436678,0.2900422513484955,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.371959686279297,169.94,243200,447,7,40,-0.5378278454796213,323,0.4274647831916809,0.004229062038366912,3.5e-05,0.032446023,0.1799436475409836,0.919432768811945,0.11431826651096344,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.167435169219971,179.61,245760,429,8,47,-0.5075663390659517,327,0.5496093034744263,0.0006179164253896283,3.5e-05,0.025579268,0.13545866935483872,0.8178031720341213,0.043245792388916016,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.374870777130127,175.27,248320,2682,1,0,-0.5010292837023735,332,0.39317917823791504,-0.00019363952800631522,3.5e-05,0.004726027,0.12265625,1.3364032745361327,0.6696079969406128,0.105,2,0,8,0.006,0,320,7e-05,8,,,,,,,,,,,,,,,,,,,,,
5.4341020584106445,176.55,250880,1071,2,4,-0.5195290008559823,334,0.3467558026313782,0.004377941018901765,7e-05,0.011179526,0.11865234375,1.3470597467385232,1.210603952407837,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.241875171661377,180.59,253440,1081,3,7,-0.5222749094168345,335,0.34051811695098877,0.006318123266100884,7e-05,0.007801353,0.12239583333333333,1.5824627896149954,1.0885393619537354,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.1082892417907715,185.78,256000,1132,4,9,-0.5559063635089181,336,0.33488911390304565,0.0074641041626984424,7e-05,0.010467493,0.1328125,0.8465457504445856,0.18859945237636566,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.218801498413086,185.77,258560,1051,5,12,-0.5570449779431025,337,0.4282371401786804,0.007738340232107375,7e-05,0.0118160695,0.1115451388888889,0.8796537670617303,0.6866117715835571,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.616438388824463,179.47,261120,928,6,16,-0.5351080468722752,339,0.3057370185852051,0.0005964349955320358,7e-05,0.010950035,0.11495535714285714,1.0182462585823877,0.09766596555709839,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.7091875076293945,175.79,263680,829,7,21,-0.491473735206657,341,-0.03913676738739014,0.008689674315974116,7e-05,0.014001603,0.1486545138888889,1.2302629173629813,0.5185744166374207,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.408809661865234,185.69,266240,895,8,22,-0.5902732461690903,342,0.09827232360839844,0.018701576627790928,7e-05,0.025995385,0.173828125,0.2890256531536579,0.13411711156368256,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.372419834136963,181.36,268800,905,9,25,-0.5463659292773196,343,0.1340000033378601,0.010825274708239655,7e-05,0.009492374,0.12541118421052633,0.7774891610208311,0.11556290090084076,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.447638511657715,180.87,271360,907,10,28,-0.5518789005776247,345,0.3075641393661499,0.008540667865114907,7e-05,0.021756168,0.2119140625,0.8344347986082236,0.23239947855472565,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.7651824951171875,173.54,273920,912,11,30,-0.5173080770865731,347,0.2260340452194214,0.0077352490600036536,7e-05,0.02879156,0.140625,0.9789242861063584,0.4220385253429413,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.819082260131836,169.49,276480,924,12,33,-0.517404494377283,348,0.11147439479827881,0.009302632739910712,7e-05,0.008672733,0.15204326923076922,0.7417110227621518,0.44733184576034546,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.443569183349609,176.89,279040,965,13,34,-0.5966261744499206,349,0.07385587692260742,0.018419503048062325,7e-05,0.0103308465,0.1109375,0.7213867783546448,0.38589659333229065,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.434574127197266,181.62,281600,975,14,36,-0.5343860752052731,350,0.029515087604522705,0.0035189690275324714,7e-05,0.010227311,0.1388888888888889,0.5165893447895845,0.1892169564962387,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.4893693923950195,176.02,284160,971,15,39,-0.5340543731495186,352,0.10491836071014404,0.007204763522302663,7e-05,0.013049257,0.17418981481481483,0.5760002790225877,0.12236423790454865,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.803335189819336,172.23,286720,896,16,45,-0.5153995736078782,355,0.17940688133239746,0.002632960050620816,7e-05,0.012116213,0.15440340909090908,0.6956203344193372,0.2642552852630615,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.894470691680908,170.97,289280,913,17,47,-0.5242631865872277,356,0.09774190187454224,0.006454546625415484,7e-05,0.0136270365,0.14930555555555555,0.7773699760437012,0.9150809645652771,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.849724292755127,171.76,291840,935,18,49,-0.4921928524971008,357,0.17727726697921753,0.00962335355579853,7e-05,0.010926278,0.1234375,0.442903196811676,0.22090663015842438,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.19790506362915,162.5,294400,828,19,58,-0.4979721740881602,361,0.15954679250717163,0.005335847611228625,7e-05,0.01117751,0.15697916666666667,0.45302538653214774,0.31606775522232056,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.152541637420654,162.52,296960,850,20,60,-0.5157075077295303,362,0.19349080324172974,0.023170954082161188,7e-05,0.010989614,0.15625,0.43423573672771454,0.2546522319316864,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.958816051483154,165.7,299520,2808,1,0,-0.5835806188129243,364,0.09091901779174805,0.007975052332594282,7e-05,0.06045027,0.14992559523809523,0.4267002102874574,0.2418328821659088,0.15,2,0,8,0.005146666666666667,51200,320,7e-05,8,,,,,,,,,,,,,,,,,,,,,
6.024479389190674,160.84,302080,995,2,5,-0.539849126163651,366,0.1538177728652954,0.008846426985281356,7e-05,0.020163508,0.18037683823529413,0.4184907262816149,0.2893785536289215,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.955047607421875,165.09,304640,840,3,9,-0.5212461003235408,368,0.2656317353248596,0.003753880730697087,7e-05,0.016194874,0.19866071428571427,0.5666539698839188,0.07649282366037369,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.881342887878418,169.51,307200,890,4,11,-0.5299568107494941,369,0.15580737590789795,0.01657412788615777,7e-05,0.010128917,0.15925480769230768,0.5146512618431678,0.18324333429336548,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.686525344848633,176.22,309760,1009,5,12,-0.4721142202615738,370,0.19872784614562988,0.008534190244972706,7e-05,0.015165094,0.12109375,0.5948421210050583,0.18258881568908691,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.82979679107666,171.97,312320,731,6,20,-0.5137547590429821,374,0.2422487735748291,0.003637028495884604,7e-05,0.022859016,0.14471726190476192,0.5877090714990146,0.1927565038204193,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.486481189727783,160.99,314880,726,7,24,-0.5091255881168224,376,0.0801628828048706,0.007135070480958179,7e-05,0.016321136,0.1568287037037037,0.5526191421129085,0.06993971019983292,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.306995391845703,165.67,317440,748,8,27,-0.5122622076202842,377,0.23208069801330566,0.005876253413803437,7e-05,0.007020902,0.12913602941176472,0.5939033960594851,0.5265442728996277,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.355640888214111,161.34,320000,760,9,30,-0.511988615989685,378,0.255750834941864,0.011062981327995658,7e-05,0.012905246,0.18359375,0.5185964077711105,0.30535978078842163,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.374652862548828,160.24,322560,738,10,34,-0.4870708405971527,380,0.32126885652542114,0.0040811484524359305,7e-05,0.013105841,0.13072916666666667,0.6105158443252245,0.04356364905834198,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5316338539123535,151.47,325120,752,11,37,-0.4981340989470482,381,0.20784151554107666,0.008311333321034908,7e-05,0.0079517905,0.124609375,0.571960723400116,0.3077235221862793,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.320669174194336,157.98,327680,622,12,49,-0.4905905994772911,386,0.1758224368095398,-0.002082710703834891,7e-05,0.009987658,0.139140625,0.5298142118752003,0.2833183705806732,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.310378551483154,155.62,330240,655,13,50,-0.5492313951253891,387,0.1608077883720398,0.007478309795260429,7e-05,0.013957575,0.150390625,0.5513123217970133,0.20421689748764038,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.535221576690674,144.38,332800,642,14,55,-0.5099960616449031,390,0.17996746301651,0.00714328405788032,7e-05,0.0640586,0.14272103658536586,0.3838344568886408,0.17718204855918884,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.52446174621582,139.69,335360,583,15,65,-0.4628215841948986,395,0.23285049200057983,0.004005550396290015,7e-05,0.017045945,0.17143110795454544,0.6106328402053226,0.34474730491638184,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5634541511535645,138.14,337920,589,16,69,-0.4780424404144287,397,0.39411085844039917,0.0041923061385750774,7e-05,0.016220981,0.108125,0.48344921216368675,0.24443697929382324,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.817450523376465,128.31,340480,573,17,75,-0.4887489568679891,400,0.30039381980895996,0.004861408012344482,7e-05,0.012388543,0.13696808510638298,0.39888993143401247,0.2561706602573395,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.858295917510986,129.36,343040,539,18,85,-0.49513098411262035,404,0.3088673949241638,-4.707253538072109e-06,7e-05,0.010572809,0.14609375,0.3798628406599164,0.3109610974788666,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.816666126251221,133.08,345600,542,19,89,-0.49721500743180513,406,0.20469552278518677,0.0064449491910636425,7e-05,0.010327002,0.142333984375,0.35601871041581035,0.2231125831604004,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.797956466674805,139.36,348160,560,20,91,-0.5091817900538445,407,0.2740124464035034,0.005074995569884777,7e-05,0.011598063,0.146484375,0.36164266616106033,0.19804023206233978,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.5034366112488967,409,0.306863009929657,0.004622374971707662,7e-05,0.012406437,0.15384615384615385,0.2936303531512236,0.20506985485553741,0.15,,,,,,,,,0.91,2.436160914653671,6.633697485774755,138.08,102400,2,0,71.35736542221832,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.7,4.470302287207065,4.86020068526268,163.83,102400,2,1,103.97904163820706,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,102400,2,,,83.2,0,6.75,0.91,0,0.21000000000000008,0,0.91,0.91,0.0,0,0,0.7
6.815535068511963,142.67,350720,2169,1,1,,,,,,,,,,,2,1,8,0.005043333333333333,102400,320,7e-05,8,,,,,,,,,,,,,,,,,,,,,
6.766425609588623,145.48,353280,871,2,5,-0.49337078134218854,411,0.369676411151886,0.005533873103559017,7e-05,0.015911195,0.13828125,0.2803564205765724,0.09436322003602982,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.8264970779418945,142.33,355840,909,3,8,-0.4628968078356523,412,0.34843653440475464,0.0033060885392702543,7e-05,0.0076223384,0.1171875,0.3560780561887301,0.2755008935928345,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.751063823699951,144.88,358400,881,4,11,-0.4872854473915967,414,0.3542466163635254,0.005515509708361192,7e-05,0.024555204,0.12109375,0.37062177468429913,0.2899338901042938,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.800692081451416,141.67,360960,667,5,19,-0.4639296835544063,417,0.29697710275650024,0.0023271531304892372,7e-05,0.016971825,0.14399509803921567,0.33237794801300646,0.2602541446685791,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.015157699584961,132.2,363520,707,6,21,-0.4582908885045485,418,0.16248339414596558,0.0018258804286068137,7e-05,0.008140999,0.10582386363636363,0.30390656807205896,0.2951694130897522,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.916412830352783,136.53,366080,674,7,26,-0.48109729001016327,420,0.2853028178215027,0.004111503420228308,7e-05,0.011380647,0.14133522727272727,0.3097904315500548,0.18577297031879425,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.6676530838012695,142.8,368640,693,8,29,-0.5054978486150503,421,0.2710305452346802,0.009721782058477402,7e-05,0.0113803465,0.140625,0.28647708892822266,0.12012465298175812,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.447507381439209,145.74,371200,670,9,34,-0.47258024828301537,423,0.41567784547805786,0.005435233858103554,7e-05,0.013132617,0.1291232638888889,0.3204742084360785,0.23438245058059692,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5640974044799805,143.18,373760,678,10,37,-0.5097538576676295,425,0.47540050745010376,0.008678823816948213,7e-05,0.0436985,0.14783653846153846,0.4489289022122438,0.0340387262403965,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.235983371734619,155.36,376320,672,11,41,-0.49747825551916053,427,0.2825090289115906,0.002560375896454961,7e-05,0.015149203,0.1400462962962963,0.3508251165902173,0.3040326237678528,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.132302761077881,159.98,378880,695,12,44,-0.517705762758851,428,0.33078062534332275,0.01128297857940197,7e-05,0.0071813012,0.095703125,0.34552491921931505,0.2507740259170532,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.296694755554199,153.18,381440,598,13,55,-0.4488403981924057,433,0.3390234708786011,-0.00238899165764451,7e-05,0.013474882,0.146953125,0.42117063127458093,0.2656044363975525,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.443387985229492,151.11,384000,524,14,68,-0.4426118191919829,438,0.1762169599533081,-0.0007312068127487835,7e-05,0.012428842,0.13667763157894736,0.4793875331941404,0.18853430449962616,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.4559478759765625,152.08,386560,538,15,71,-0.5016362617413203,440,0.2504596710205078,0.011197402762869993,7e-05,0.028375354,0.14615885416666666,0.4205519954363505,0.19970795512199402,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.580286026000977,146.48,389120,561,16,72,-0.4173398358481271,441,0.2807670831680298,0.0029006730765104294,7e-05,0.010502553,0.11495535714285714,0.6583631208964756,0.314314067363739,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.706579685211182,141.42,391680,578,17,75,-0.45639814622700214,442,0.22530627250671387,0.006392872310243547,7e-05,0.0063018976,0.115234375,0.6727165393531322,0.4584772288799286,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.725477695465088,143.83,394240,586,18,78,-0.47464443356902514,444,0.2108057141304016,0.003531692342625724,7e-05,0.014298357,0.16261574074074073,0.3620298284071463,0.22073152661323547,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.733273506164551,142.6,396800,605,19,80,-0.4977818230787913,445,0.23581761121749878,0.005537748233311706,7e-05,0.0105568515,0.13802083333333334,0.3651781479517619,0.2623180150985718,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.559524059295654,145.8,399360,604,20,84,-0.46895877700863464,447,0.28572922945022583,0.009524774822321806,7e-05,0.01620576,0.14133522727272727,0.3428839027430072,0.12729330360889435,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.48434198263919714,451,0.3674930930137634,0.0011481780304827473,7e-05,0.023229128,0.14784564393939395,0.3172946657533898,0.16059790551662445,0.15,,,,,,,,,0.93,2.7001409307856457,6.546661634456832,145.44,153600,2,0,64.82720416615234,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.76,4.900208300443248,5.0690482015907765,155.83,153600,2,1,96.08840252600727,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,153600,2,,,83.2,0,6.75,0.93,0,0.17000000000000004,0,0.93,0.93,0.0,0,0,0.76
6.612509727478027,146.4,401920,2158,1,1,,,,,,,,,,,2,1,8,0.00494,153600,320,7e-05,8,,,,,,,,,,,,,,,,,,,,,
6.727437973022461,142.99,404480,431,2,11,-0.4655624402732384,456,0.21170222759246826,0.0028729705571583133,7e-05,0.03487796,0.15405868902439024,0.3652183855088746,0.21732254326343536,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.835018157958984,138.72,407040,439,3,17,-0.4350424721127465,459,0.24053257703781128,0.0020001704715901895,7e-05,0.024920791,0.12946428571428573,0.3004447711365564,0.23388925194740295,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.769052505493164,139.66,409600,502,4,20,-0.44012295849183025,460,0.18418049812316895,0.00821618631701259,7e-05,0.009484537,0.10799632352941177,0.33465806920738783,0.2942129373550415,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.123591899871826,130.69,412160,493,5,25,-0.4296830059626164,462,0.23305940628051758,0.005102876000679457,7e-05,0.009850612,0.12459935897435898,0.2592158693915758,0.14308714866638184,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.143016815185547,129.26,414720,461,6,33,-0.4179454496351339,465,0.30130642652511597,0.000654275781648644,7e-05,0.00905751,0.12473516949152542,0.29391278351767586,0.2522364854812622,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.082635402679443,132.85,417280,470,7,38,-0.4039960862734379,467,0.28718721866607666,0.003817100268908036,7e-05,0.008294162,0.13481570512820512,0.257551901615583,0.14425110816955566,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.887284755706787,139.9,419840,508,8,40,-0.4099206154545148,468,0.38566070795059204,0.013617733493447304,7e-05,0.01261682,0.13606770833333334,0.3352644753952821,0.4764123260974884,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.887270927429199,137.46,422400,511,9,45,-0.3980058937361746,470,0.3238754868507385,0.005324570292776281,7e-05,0.010987511,0.11766098484848485,0.30703915565302875,0.3612738251686096,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.788475513458252,143.36,424960,490,10,52,-0.4204385784956125,473,0.30212968587875366,0.002311856933654501,7e-05,0.010122372,0.13987379807692307,0.29327278354993236,0.18323227763175964,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.789829254150391,141.82,427520,510,11,55,-0.41755470633506775,474,0.21765023469924927,0.00987709779292345,7e-05,0.010468799,0.140625,0.2648060493171215,0.12968961894512177,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.6196675300598145,149.05,430080,525,12,58,-0.4225525674612626,476,0.3632933497428894,0.008707091455226358,7e-05,0.01911824,0.12601902173913043,0.3780287186736646,0.2223779857158661,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.812663555145264,141.46,432640,548,13,60,-0.42948748809950693,477,0.4184378981590271,0.01099029096907803,7e-05,0.010807687,0.14341517857142858,0.33102467230388094,0.11079598218202591,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.773258209228516,142.78,435200,576,14,62,-0.4232605497042338,478,0.36970317363739014,0.02243243840833505,7e-05,0.015723346,0.15885416666666666,0.5480766346057256,0.47115370631217957,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.85179328918457,139.9,437760,580,15,66,-0.3861685145285822,480,0.38112545013427734,0.004018273234607712,7e-05,0.011162874,0.09022177419354839,0.513074632133207,0.35572829842567444,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.746337890625,143.66,440320,590,16,69,-0.3749747806125217,481,0.22322356700897217,0.004432976763281558,7e-05,0.008773764,0.09331597222222222,0.5933775123622682,0.504905104637146,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.672940254211426,143.57,442880,614,17,70,-0.41313082724809647,482,0.35585683584213257,0.001610476989299059,7e-05,0.012266161,0.11328125,0.3583294227719307,0.27666470408439636,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.382718563079834,146.31,445440,633,18,72,-0.37934741377830505,483,0.2814446687698364,0.00508506487434109,7e-05,0.00860286,0.091796875,0.4751708333690961,0.2066030353307724,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.4069061279296875,145.91,448000,594,19,81,-0.39022872463250774,487,0.3865323066711426,0.004540993330570368,7e-05,0.015651241,0.1429286858974359,0.4063234274299481,0.17291390895843506,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.273344039916992,147.67,450560,597,20,85,-0.3717106269164519,489,0.3290135860443115,0.005801967599175193,7e-05,0.0361503,0.11257102272727272,0.45547000386498193,0.1908477246761322,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.38276193482535226,491,0.24953079223632812,0.0013603423589042254,7e-05,0.011374186,0.10602678571428571,0.43262075654097965,0.3143061101436615,0.15,,,,,,,,,0.96,1.8585510585385632,6.899333610534668,136.18,204800,2,0,56.862708342111176,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.8,4.220693813756376,5.520432804524899,150.63,204800,2,1,88.51470555789022,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,204800,2,,,83.2,1,6.75,0.96,0,0.15999999999999992,0,0.96,0.96,0.0,0,1,0.8
,,,,,,,,,,,,,,,,,,,,,,,,0.91,2.9700369633700516,6.2755176728963855,152.51,204800,2,0,72.34161941787038,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.8,4.984431497900483,5.377194105274976,142.06,204800,2,1,90.74765231123061,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,204800,2,,,83.2,0,6.75,0.91,0,0.10999999999999999,0,0.91,0.91,0.0,0,0,0.8
6.295086860656738,144.52,453120,2222,1,1,,,,,,,,,,,2,1,8,0.005586666666666667,204800,320,7e-05,8,,,,,,,,,,,,,,,,,,,,,
6.387697219848633,142.24,455680,702,2,7,-0.39843218705870886,494,0.3208921551704407,0.003907165998084979,7e-05,0.019249724,0.123046875,0.3449728316204114,0.37919002771377563,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
